r1,r2,a1,b1,a2,b2,a3,b3,a4,b4,ratio
9317,6480,11,12,11,9,14,15,11,8,1.4378086419753087
243,169,9,8,12,13,14,13,9,7,1.4378698224852071
2912,2025,8,9,4,3,13,15,7,5,1.4380246913580248
2025,1408,9,8,5,6,9,8,15,11,1.4382102272727273
27225,18928,15,14,11,13,15,13,11,8,1.4383453085376163
15379,10692,13,12,7,9,13,11,13,9,1.4383651328095772
21060,14641,13,11,9,11,12,11,15,11,1.4384263369988388
3146,2187,11,12,11,9,8,9,13,9,1.4385002286236854
24167,16800,13,15,13,10,13,14,11,8,1.4385119047619048
1440,1001,12,13,10,11,12,7,0,0,1.4385614385614385
4875,3388,13,11,10,11,15,14,5,4,1.4389020070838252
2750,1911,10,9,10,13,15,14,11,7,1.4390371533228676
15795,10976,9,8,13,14,15,14,9,7,1.439048833819242
1029,715,14,13,7,8,14,11,6,5,1.4391608391608393
3456,2401,6,7,8,7,6,7,12,7,1.4394002498958767
2695,1872,14,13,7,8,11,12,5,3,1.4396367521367521
7371,5120,9,8,9,10,7,8,13,8,1.4396484375
11979,8320,9,8,11,13,11,10,11,8,1.439783653846154
1568,1089,8,9,14,11,14,11,0,0,1.4398530762167125
36,25,9,10,8,5,0,0,0,0,1.44
350,243,5,6,10,9,14,9,0,0,1.440329218106996
507,352,13,12,9,11,13,8,0,0,1.4403409090909092
121,84,11,12,11,7,0,0,0,0,1.4404761904761905
1664,1155,4,5,8,7,12,11,13,9,1.4406926406926408
10985,7623,13,14,13,11,10,11,13,9,1.4410337137609865
5720,3969,8,9,13,14,11,9,10,7,1.4411690602166793
19773,13720,13,14,13,14,13,10,9,7,1.4411807580174927
17836,12375,14,15,14,15,13,11,7,5,1.4412929292929293
7007,4860,13,12,7,9,11,10,14,9,1.4417695473251029
2268,1573,9,11,14,11,14,13,9,7,1.4418308963763509
17303,12000,11,10,11,12,11,10,13,10,1.4419166666666667
3168,2197,15,13,11,13,12,13,8,5,1.4419663177059627
6561,4550,9,10,9,7,9,13,9,5,1.441978021978022
2704,1875,13,15,13,10,4,5,8,5,1.4421333333333333
75,52,15,13,5,4,0,0,0,0,1.4423076923076923
28561,19800,13,11,13,15,13,15,13,8,1.4424747474747475
1920,1331,8,7,8,11,14,11,15,11,1.4425244177310292
20449,14175,13,15,11,9,13,15,11,7,1.4426102292768959
3888,2695,9,10,12,11,8,7,9,7,1.4426716141001856
2401,1664,14,13,7,8,7,8,7,4,1.4429086538461537
1000,693,10,9,10,11,10,7,0,0,1.443001443001443
495,343,15,14,6,7,11,7,0,0,1.4431486880466473
10976,7605,14,13,14,15,14,13,4,3,1.4432610124917817
3969,2750,9,10,14,11,9,10,7,5,1.4432727272727273
1715,1188,7,8,14,11,5,6,14,9,1.4436026936026936
231,160,9,8,11,15,7,4,0,0,1.44375
4368,3025,14,15,12,11,12,11,13,10,1.4439669421487604
1408,975,8,9,12,13,11,10,8,5,1.4441025641025642
6655,4608,11,12,11,12,5,4,11,8,1.4442274305555556
13,9,13,9,0,0,0,0,0,0,1.4444444444444444
10648,7371,11,13,8,7,11,9,11,9,1.444580111246778
14157,9800,11,10,11,14,13,14,9,5,1.444591836734694
4096,2835,8,9,8,7,8,9,8,5,1.4447971781305116
10125,7007,15,14,10,13,15,11,9,7,1.4449835878407307
15876,10985,14,13,14,13,9,13,9,5,1.4452435138825672
7436,5145,13,14,13,15,8,7,11,7,1.4452866861030127
6615,4576,15,13,9,11,7,8,7,4,1.4455856643356644
12705,8788,14,13,11,13,15,13,11,8,1.4457214383249886
21168,14641,9,11,14,11,12,11,14,11,1.4458028823167817
13013,9000,13,15,13,10,11,15,7,4,1.4458888888888888
2688,1859,12,13,12,13,12,11,14,9,1.4459386767079074
4374,3025,9,10,12,11,9,11,9,5,1.4459504132231404
175,121,10,11,14,11,5,4,0,0,1.4462809917355373
2200,1521,14,13,10,13,10,7,11,9,1.4464168310322156
81,56,9,8,9,7,0,0,0,0,1.4464285714285714
11979,8281,11,13,9,7,11,13,11,7,1.4465644245864027
8788,6075,13,15,13,10,8,9,13,9,1.4465843621399177
625,432,5,6,5,4,10,9,5,4,1.4467592592592593
4608,3185,4,5,8,7,12,13,12,7,1.4467817896389326
9075,6272,15,14,11,14,11,8,5,4,1.4469068877551021
780,539,13,14,12,11,10,7,0,0,1.4471243042671613
2352,1625,14,13,14,15,9,10,8,5,1.4473846153846155
13720,9477,14,13,7,9,10,9,14,9,1.4477155217895958
637,440,13,11,7,10,7,4,0,0,1.4477272727272728
847,585,14,13,11,10,11,9,0,0,1.4478632478632478
11583,8000,9,8,9,10,11,10,13,10,1.447875
3584,2475,14,15,12,11,8,9,8,5,1.448080808080808
5005,3456,7,8,5,4,11,12,13,9,1.4482060185185186
18225,12584,15,13,9,11,9,8,15,11,1.4482676414494597
22275,15379,15,13,11,13,15,13,9,7,1.4484036673385785
4732,3267,13,11,8,11,13,12,14,9,1.448423630241812
352,243,8,9,4,3,11,9,0,0,1.448559670781893
507,350,13,15,13,10,9,7,0,0,1.4485714285714286
5324,3675,11,10,11,15,8,7,11,7,1.4487074829931972
4225,2916,13,12,5,6,10,9,13,9,1.4489026063100137
13500,9317,10,11,10,11,15,11,9,7,1.4489642588816143
20449,14112,13,14,13,14,11,9,11,8,1.4490504535147393
12000,8281,8,7,10,13,15,13,10,7,1.4491003501992512
10935,7546,15,14,9,11,9,7,9,7,1.4491121123774184
245,169,14,13,10,13,7,4,0,0,1.4497041420118344
5103,3520,9,8,9,11,9,8,7,5,1.449715909090909
9801,6760,9,8,11,13,11,13,9,5,1.449852071005917
5184,3575,9,10,12,13,12,11,8,5,1.45006993006993
1485,1024,9,8,5,6,9,8,11,8,1.4501953125
5600,3861,8,9,10,9,14,13,15,11,1.4504014504014504
351,242,9,11,15,11,13,10,0,0,1.4504132231404958
132,91,12,13,11,7,0,0,0,0,1.4505494505494505
6144,4235,8,7,8,11,12,11,8,5,1.450767414403778
325,224,15,14,5,6,13,8,0,0,1.4508928571428572
13520,9317,13,11,8,11,13,11,10,7,1.4511108725984758
3773,2600,14,13,11,10,7,10,7,4,1.4511538461538462
640,441,8,9,8,7,10,7,0,0,1.4512471655328798
4459,3072,13,12,7,8,7,8,7,4,1.4514973958333333
27885,19208,13,14,13,14,15,14,11,7,1.4517388588088296
196,135,14,15,14,9,0,0,0,0,1.451851851851852
363,250,11,10,11,15,9,5,0,0,1.452
4235,2916,5,6,11,9,7,6,11,9,1.452331961591221
1859,1280,9,8,11,15,13,12,13,8,1.45234375
2700,1859,12,13,15,13,15,11,0,0,1.4523937600860677
14641,10080,11,10,11,12,11,12,11,7,1.4524801587301588
11648,8019,8,9,13,11,8,9,14,9,1.452550193290934
4394,3025,13,11,8,11,13,10,13,10,1.4525619834710743
2288,1575,4,5,8,7,11,10,13,9,1.4526984126984126
2197,1512,13,12,13,14,13,9,0,0,1.4530423280423281
6480,4459,6,7,9,7,12,13,10,7,1.4532406369141062
43875,30184,15,14,13,14,15,14,15,11,1.453584680625497
6860,4719,14,13,7,9,14,11,15,11,1.453697817334181
189,130,9,10,12,13,7,4,0,0,1.4538461538461538
4095,2816,9,8,7,8,13,12,15,11,1.4541903409090908
605,416,15,13,11,12,11,8,0,0,1.4543269230769231
21294,14641,13,11,9,11,13,11,14,11,1.4544088518543816
16,11,10,11,8,5,0,0,0,0,1.4545454545454546
1782,1225,9,10,9,7,11,15,12,7,1.4546938775510203
4225,2904,13,12,5,6,13,11,15,11,1.4548898071625345
275,189,10,9,11,14,5,3,0,0,1.4550264550264551
4563,3136,13,12,13,14,9,8,9,7,1.4550382653061225
2401,1650,14,15,7,8,7,5,14,11,1.455151515151515
3993,2744,15,14,11,10,11,14,11,7,1.4551749271137027
2496,1715,6,7,8,7,13,14,8,5,1.455393586005831
3773,2592,7,6,7,8,7,6,11,9,1.4556327160493827
10985,7546,13,14,13,11,13,14,10,7,1.455738139411609
9317,6400,11,10,7,8,11,10,11,8,1.45578125
182,125,6,5,13,15,7,5,0,0,1.456
7875,5408,15,13,7,8,15,13,5,4,1.4561760355029585
3185,2187,7,6,7,9,10,9,13,9,1.4563328760859624
15379,10560,13,11,7,10,13,12,13,8,1.456344696969697
25200,17303,12,13,10,11,15,11,14,11,1.456394844824597
1573,1080,11,12,11,9,13,10,0,0,1.4564814814814815
1458,1001,9,10,9,7,12,13,15,11,1.4565434565434565
10816,7425,8,9,13,11,13,15,8,5,1.4567003367003366
625,429,15,13,5,6,10,11,5,3,1.456876456876457
7425,5096,15,14,6,7,15,13,11,8,1.4570251177394034
7436,5103,8,9,13,14,11,9,13,9,1.4571820497746424
28561,19600,13,14,13,14,13,10,13,10,1.4571938775510205
8640,5929,6,7,8,7,12,11,15,11,1.457244054646652
4851,3328,9,8,11,13,7,8,7,4,1.4576322115384615
500,343,8,7,5,7,15,14,5,3,1.4577259475218658
882,605,9,11,14,11,7,5,0,0,1.4578512396694214
1232,845,14,13,11,13,8,5,0,0,1.4579881656804734
729,500,9,10,9,10,9,5,0,0,1.458
35,24,5,6,7,4,0,0,0,0,1.4583333333333333
6655,4563,11,13,11,9,11,13,5,3,1.4584703046241507
3267,2240,15,14,11,10,9,10,11,8,1.4584821428571428
5824,3993,8,9,13,11,12,11,14,11,1.4585524668169296
512,351,14,13,8,9,8,9,12,7,1.4586894586894588
2808,1925,6,5,13,15,12,11,9,7,1.4587012987012986
1300,891,10,9,10,11,13,9,0,0,1.4590347923681257
19773,13552,13,14,13,11,9,11,13,8,1.459046635182999
143,98,13,14,11,7,0,0,0,0,1.4591836734693877
38416,26325,14,15,14,15,14,13,14,9,1.4592972459639126
7007,4800,14,15,7,8,13,10,11,8,1.4597916666666666
35280,24167,14,13,12,13,15,13,14,11,1.4598419332147143
4928,3375,14,15,11,10,8,9,8,5,1.4601481481481482
1215,832,15,13,9,11,9,8,11,8,1.4603365384615385
1183,810,14,15,13,12,13,9,0,0,1.460493827160494
1944,1331,9,10,12,11,12,11,15,11,1.4605559729526671
5324,3645,8,9,11,9,11,10,11,9,1.460631001371742
20449,14000,11,10,11,14,13,10,13,10,1.4606428571428571
1728,1183,12,13,12,13,12,7,0,0,1.4606931530008453
225,154,15,14,15,11,0,0,0,0,1.4610389610389611
8019,5488,9,8,11,14,9,7,9,7,1.4611880466472302
6174,4225,14,13,14,13,7,10,9,5,1.461301775147929
1029,704,7,8,15,11,7,8,7,5,1.4616477272727273
5929,4056,14,13,11,12,14,13,11,8,1.461785009861933
3510,2401,13,14,8,7,15,14,9,7,1.4618908788004998
3136,2145,8,9,12,13,14,11,7,5,1.462004662004662
2376,1625,12,13,6,5,11,15,9,5,1.4621538461538461
3185,2178,10,11,14,11,7,9,13,8,1.4623507805325988
1540,1053,11,13,10,9,14,9,0,0,1.4624881291547958
117,80,9,8,13,10,0,0,0,0,1.4625
1331,910,11,13,11,10,11,7,0,0,1.4626373626373625
256,175,4,5,8,7,8,5,0,0,1.4628571428571429
7865,5376,13,12,11,14,11,8,5,4,1.462983630952381
22500,15379,15,13,10,13,15,13,10,7,1.4630340074127057
3200,2187,8,9,10,9,8,9,5,3,1.4631915866483767
338,231,13,14,13,11,4,3,0,0,1.4632034632034632
1936,1323,8,7,11,15,11,9,10,7,1.4633408919123205
2744,1875,14,15,14,15,14,15,9,5,1.4634666666666667
5929,4050,14,15,11,10,7,6,11,9,1.4639506172839507
13608,9295,14,13,9,11,12,13,9,5,1.4640129101667563
2835,1936,9,11,14,11,9,8,5,4,1.4643595041322315
495,338,15,13,11,13,3,2,0,0,1.4644970414201184
6561,4480,9,8,9,10,9,8,9,7,1.4645089285714286
16016,10935,8,9,14,15,13,9,11,9,1.4646547782350252
2197,1500,13,15,13,10,13,10,0,0,1.4646666666666666
2304,1573,12,13,10,11,12,11,8,5,1.4647171010807374
375,256,5,6,5,4,9,8,5,4,1.46484375
1950,1331,13,11,10,11,15,11,0,0,1.4650638617580767
400,273,10,9,10,13,12,7,0,0,1.465201465201465
3159,2156,9,8,13,14,9,11,12,7,1.465213358070501
6534,4459,11,13,9,7,11,14,12,7,1.4653509755550571
32175,21952,15,14,13,14,15,14,11,8,1.4656978862973762
343,234,14,13,7,8,14,9,0,0,1.4658119658119657
7623,5200,11,13,11,10,9,10,7,4,1.4659615384615385
3520,2401,8,7,11,14,8,7,10,7,1.4660558100791337
2016,1375,14,15,12,11,9,10,8,5,1.4661818181818183
3003,2048,9,8,7,8,13,12,11,8,1.46630859375
14641,9984,11,13,11,8,11,12,11,8,1.466446314102564
3920,2673,10,9,7,9,14,11,4,3,1.4665170220725776
3549,2420,9,11,14,11,13,15,13,8,1.4665289256198346
22,15,14,15,11,7,0,0,0,0,1.4666666666666666
845,576,13,12,5,6,13,8,0,0,1.4670138888888888
6655,4536,10,9,11,14,11,9,11,8,1.467151675485009
12150,8281,15,14,12,13,15,13,9,7,1.467214104576742
17576,11979,13,11,8,11,13,11,13,9,1.4672343267384589
832,567,8,9,8,7,13,9,0,0,1.4673721340388006
24167,16464,13,14,13,14,13,14,11,6,1.4678692905733721
8918,6075,14,15,14,15,7,6,13,9,1.4679835390946503
11011,7500,14,15,11,10,11,10,13,10,1.4681333333333333
16128,10985,12,13,12,13,14,13,8,5,1.4681838871187984
210,143,14,13,15,11,0,0,0,0,1.4685314685314685
2673,1820,9,10,9,7,12,13,11,8,1.4686813186813186
14872,10125,13,15,11,9,13,15,8,5,1.4688395061728394
1375,936,5,6,5,4,11,13,5,3,1.4690170940170941
5265,3584,9,8,13,14,9,8,5,4,1.4690290178571428
28561,19440,13,12,13,12,13,15,13,9,1.4691872427983539
1600,1089,10,11,12,11,8,9,5,3,1.4692378328741964
13689,9317,13,11,9,11,13,11,9,7,1.469249758505957
72,49,6,7,12,7,0,0,0,0,1.469387755102041
2500,1701,5,6,10,9,10,9,10,7,1.4697236919459142
12675,8624,15,14,10,11,13,14,13,8,1.4697356215213357
4802,3267,7,6,7,9,14,11,14,11,1.4698500153045608
3025,2058,10,9,11,14,15,14,11,7,1.4698736637512149
147,100,14,15,7,8,9,5,0,0,1.47
8281,5632,13,11,7,8,7,8,13,8,1.4703480113636365
847,576,11,12,11,12,7,4,0,0,1.4704861111111112
728,495,14,15,12,11,13,9,0,0,1.4707070707070706
7744,5265,8,9,11,9,11,13,8,5,1.4708452041785376
1287,875,6,5,11,14,6,5,13,10,1.4708571428571429
715,486,5,6,11,9,13,9,0,0,1.47119341563786
6591,4480,13,12,13,14,9,8,13,10,1.4712053571428572
16200,11011,12,13,10,11,9,7,15,11,1.4712560167105622
17303,11760,11,10,11,14,13,14,11,6,1.471343537414966
5408,3675,13,14,13,15,8,7,8,5,1.47156462585034
1875,1274,15,13,5,6,15,14,10,7,1.4717425431711146
28561,19404,13,14,13,11,13,14,13,9,1.4719130076272933
3234,2197,14,13,14,13,9,13,11,6,1.4720072826581703
8281,5625,13,15,13,10,14,15,7,5,1.4721777777777778
1225,832,7,8,5,4,14,13,5,4,1.4723557692307692
9801,6656,9,8,11,13,9,8,11,8,1.4725060096153846
1960,1331,10,11,14,11,14,11,0,0,1.4725770097670925
2240,1521,12,13,12,13,10,9,14,9,1.472715318869165
81,55,9,11,9,5,0,0,0,0,1.4727272727272727
8712,5915,11,13,9,7,11,13,8,5,1.472865595942519
875,594,5,6,10,9,14,11,5,4,1.473063973063973
165,112,15,14,11,8,0,0,0,0,1.4732142857142858
1248,847,13,11,8,11,12,7,0,0,1.473435655253837
2816,1911,12,13,8,7,8,9,11,7,1.4735740450026165
3773,2560,11,10,7,8,7,8,7,4,1.473828125
650,441,13,14,10,9,10,7,0,0,1.473922902494331
4459,3025,13,11,7,10,7,5,14,11,1.4740495867768595
14157,9604,13,14,9,7,11,14,11,7,1.474073302790504
4312,2925,14,15,14,15,12,13,11,6,1.4741880341880342
7371,5000,9,10,13,10,9,10,7,5,1.4742
637,432,13,12,7,9,7,4,0,0,1.474537037037037
9317,6318,11,12,11,9,11,13,14,9,1.4746755302310859
4719,3200,9,8,11,15,13,10,11,8,1.4746875
3240,2197,15,13,10,13,12,13,9,5,1.4747382794720072
1792,1215,8,9,4,3,14,15,4,3,1.4748971193415639
2028,1375,6,5,13,15,12,11,13,10,1.474909090909091
3872,2625,11,10,11,15,8,7,8,5,1.475047619047619
3375,2288,15,13,9,11,5,4,5,4,1.4750874125874125
11830,8019,13,11,7,9,10,9,13,9,1.475246290061105
21600,14641,10,11,12,11,12,11,15,11,1.4753090635885526
1859,1260,13,14,11,9,13,10,0,0,1.4753968253968255
8748,5929,9,11,9,7,12,11,9,7,1.4754596053297353
1250,847,10,11,10,11,5,4,10,7,1.4757969303423848
2025,1372,15,14,15,14,9,7,0,0,1.4759475218658893
2744,1859,14,13,14,13,14,11,0,0,1.4760623991393222
6237,4225,14,13,11,10,9,13,9,5,1.4762130177514794
189,128,9,8,7,8,3,2,0,0,1.4765625
3993,2704,9,8,11,13,11,13,11,6,1.4767011834319526
9828,6655,13,11,9,11,12,11,7,5,1.4767843726521412
96,65,12,13,8,5,0,0,0,0,1.476923076923077
14000,9477,10,9,10,13,10,9,14,9,1.4772607365199957
65,44,13,12,15,11,0,0,0,0,1.4772727272727273
1210,819,11,13,10,9,11,7,0,0,1.4774114774114775
11583,7840,9,10,9,7,11,14,13,8,1.477423469387755
1024,693,8,9,4,3,8,11,12,7,1.4776334776334776
507,343,13,14,13,14,12,7,0,0,1.478134110787172
10976,7425,14,15,14,15,12,11,14,9,1.4782491582491581
924,625,14,15,11,10,4,5,9,5,1.4784
1078,729,5,6,11,9,14,15,14,9,1.4787379972565158
1183,800,7,8,13,10,13,10,0,0,1.47875
30240,20449,12,13,12,13,15,11,14,11,1.47880091936036
1331,900,11,10,11,15,11,6,0,0,1.478888888888889
8748,5915,12,13,9,7,9,13,9,5,1.4789518174133558
1664,1125,6,5,13,15,8,9,8,5,1.479111111111111
7875,5324,7,8,15,11,10,11,15,11,1.4791510142749813
20449,13824,11,12,11,12,13,12,13,8,1.4792390046296295
250,169,15,13,10,13,5,3,0,0,1.4792899408284024
3645,2464,9,8,9,11,9,8,10,7,1.479301948051948
2197,1485,13,11,13,15,13,9,0,0,1.4794612794612794
12584,8505,8,7,11,15,11,9,13,9,1.4796002351557906
10368,7007,12,13,8,7,9,11,12,7,1.4796631939489082
8775,5929,9,11,15,11,13,14,10,7,1.480013493000506
6600,4459,15,14,10,13,8,7,11,7,1.4801525005606637
5292,3575,14,13,9,11,6,5,7,5,1.4802797202797202
5733,3872,13,11,7,8,9,11,7,4,1.4806301652892562
77,52,14,13,11,8,0,0,0,0,1.4807692307692308
9477,6400,9,8,9,10,9,8,13,10,1.48078125
896,605,8,7,8,11,14,11,7,5,1.48099173553719
2275,1536,5,6,5,4,7,8,13,8,1.4811197916666667
1296,875,9,10,9,7,4,5,8,5,1.481142857142857
5915,3993,13,11,7,9,13,11,15,11,1.481342349110944
40,27,8,9,5,3,0,0,0,0,1.4814814814814814
4563,3080,13,14,13,11,9,10,3,2,1.4814935064935064
363,245,11,10,11,14,12,7,0,0,1.4816326530612245
9295,6272,13,14,13,14,11,8,5,4,1.481983418367347
2401,1620,14,15,7,8,7,6,14,9,1.4820987654320987
5929,4000,11,10,7,8,11,10,7,5,1.48225
4576,3087,8,7,11,14,8,7,13,9,1.4823453190800129
11025,7436,15,13,7,8,15,13,14,11,1.482651963421194
1001,675,14,15,11,10,13,9,0,0,1.482962962962963
11664,7865,12,13,12,11,9,11,9,5,1.4830260648442466
15379,10368,13,12,13,12,7,8,13,9,1.4833140432098766
7000,4719,10,9,10,13,14,11,15,11,1.483365119728756
15795,10648,13,11,9,11,9,8,15,11,1.4833771600300525
17303,11664,11,12,11,9,11,12,13,9,1.4834533607681757
135,91,15,13,9,7,0,0,0,0,1.4835164835164836
5408,3645,8,9,4,3,13,15,13,9,1.483676268861454
13824,9317,12,11,12,11,8,11,12,7,1.483739401094773
3087,2080,14,13,7,8,9,10,7,4,1.4841346153846153
800,539,10,11,8,7,10,7,0,0,1.484230055658627
3564,2401,6,7,9,7,6,7,11,7,1.4843815077051228
6272,4225,14,13,14,15,12,13,8,5,1.4844970414201184
49,33,7,6,14,11,0,0,0,0,1.4848484848484849
6776,4563,14,13,11,13,11,9,4,3,1.484987946526408
297,200,9,8,11,15,9,5,0,0,1.485
1925,1296,5,6,10,9,7,6,11,8,1.4853395061728396
1521,1024,13,12,3,4,9,8,13,8,1.4853515625
30375,20449,15,13,9,11,15,13,15,11,1.485402709178933
1331,896,11,13,11,8,11,14,13,8,1.4854910714285714
14560,9801,8,9,13,11,10,9,14,11,1.4855626976839098
19773,13310,13,11,9,11,13,11,13,10,1.4855747558226897
52,35,13,14,8,5,0,0,0,0,1.4857142857142858
3250,2187,5,6,10,9,10,9,13,9,1.4860539551897576
10985,7392,13,14,13,11,13,12,5,4,1.4860660173160174
7865,5292,11,12,11,9,5,7,13,7,1.4862055933484506
4459,3000,14,15,7,8,13,10,7,5,1.4863333333333333
9800,6591,14,13,10,13,14,13,5,3,1.4868760430890609
1701,1144,15,13,9,11,9,8,7,5,1.4868881118881119
28561,19208,13,14,13,14,13,14,13,7,1.4869325281132861
3267,2197,15,13,11,13,11,13,9,5,1.487027765134274
33124,22275,14,15,13,11,13,15,14,9,1.4870482603815938
1859,1250,13,15,13,10,11,15,9,5,1.4872
13824,9295,12,13,12,13,12,11,8,5,1.4872512103281335
2475,1664,15,13,5,6,9,8,11,8,1.4873798076923077
13013,8748,13,12,7,9,11,9,13,9,1.4875400091449473
180,121,12,11,15,11,0,0,0,0,1.487603305785124
1760,1183,12,13,12,13,10,9,11,7,1.4877430262045646
729,490,9,10,9,7,9,7,0,0,1.4877551020408164
125,84,5,6,5,4,10,7,0,0,1.4880952380952381
16335,10976,15,14,11,14,9,8,11,7,1.488247084548105
3773,2535,14,13,14,15,11,13,7,4,1.48836291913215
5616,3773,9,11,8,7,13,14,12,7,1.4884707129605088
1715,1152,7,8,5,4,7,8,14,9,1.4887152777777777
7623,5120,9,8,7,8,11,10,11,8,1.4888671875
17836,11979,13,11,7,9,14,11,14,11,1.4889389765422822
1568,1053,14,13,8,9,14,9,0,0,1.4890788224121558
819,550,13,11,7,10,9,5,0,0,1.489090909090909
484,325,11,13,11,10,8,5,0,0,1.4892307692307691
143,96,13,12,11,8,0,0,0,0,1.4895833333333333
14641,9828,11,13,11,9,11,14,11,6,1.4897232397232398
2704,1815,8,9,13,11,12,11,13,10,1.4898071625344353
1408,945,8,9,4,3,11,15,12,7,1.48994708994709
845,567,13,14,10,9,13,9,0,0,1.490299823633157
20449,13720,13,14,13,14,11,10,11,7,1.4904518950437318
15092,10125,14,15,14,15,14,15,11,6,1.4905679012345678
5625,3773,15,14,10,11,15,14,10,7,1.4908560826928174
3969,2662,9,11,14,11,9,8,14,11,1.4909842223891812
252,169,12,13,12,13,7,4,0,0,1.4911242603550297
6561,4400,9,8,9,10,9,11,9,5,1.4911363636363637
525,352,7,8,5,4,15,11,0,0,1.4914772727272727
3025,2028,15,13,5,6,11,13,11,6,1.4916173570019724
2673,1792,9,8,9,10,15,14,11,8,1.4916294642857142
21840,14641,10,11,12,11,13,11,14,11,1.4917013865173143
24167,16200,13,12,13,15,13,15,11,6,1.49179012345679
640,429,8,9,12,13,14,11,10,7,1.491841491841492
6318,4235,9,10,13,11,9,11,12,7,1.49185360094451
4752,3185,8,7,11,14,12,13,9,5,1.4919937205651492
1625,1089,10,11,10,11,5,4,13,9,1.4921946740128558
11000,7371,10,9,10,13,11,9,10,7,1.492334825668159
585,392,15,14,6,7,13,8,0,0,1.4923469387755102
9604,6435,14,13,7,9,14,11,7,5,1.4924630924630924
4851,3250,14,13,11,10,9,10,7,5,1.4926153846153847
512,343,8,7,8,11,8,7,11,7,1.4927113702623906
1911,1280,9,8,7,8,7,6,13,10,1.49296875
9317,6240,11,13,11,8,11,12,7,5,1.4931089743589743
112,75,14,15,8,5,0,0,0,0,1.4933333333333334
9800,6561,10,9,7,9,10,9,14,9,1.4936747447035512
1183,792,13,11,7,9,13,8,0,0,1.4936868686868687
121,81,11,12,11,9,4,3,0,0,1.4938271604938271
16731,11200,9,10,13,14,11,10,13,8,1.4938392857142857
19440,13013,12,13,12,13,15,11,9,7,1.4938907246599555
14641,9800,11,10,11,14,11,10,11,7,1.4939795918367347
6656,4455,8,9,13,11,8,9,8,5,1.4940516273849607
10125,6776,15,14,9,11,5,4,15,11,1.4942443919716648
12375,8281,15,14,11,13,15,13,10,7,1.4943847361429778
2197,1470,13,14,13,15,13,7,0,0,1.4945578231292518
8085,5408,15,13,11,13,7,8,7,4,1.4950073964497042
2352,1573,14,13,12,11,14,11,0,0,1.4952320406865862
486,325,9,10,12,13,9,5,0,0,1.4953846153846153
175,117,10,9,10,13,7,4,0,0,1.4957264957264957
1053,704,9,8,9,11,13,8,0,0,1.4957386363636365
1089,728,9,8,11,13,11,7,0,0,1.495879120879121
576,385,9,11,8,7,8,5,0,0,1.4961038961038962
4000,2673,8,9,10,9,10,11,5,3,1.4964459408903854
2535,1694,13,14,13,11,15,11,0,0,1.4964580873671782
220,147,8,7,11,14,5,3,0,0,1.4965986394557824
2058,1375,14,15,9,10,7,5,14,11,1.4967272727272727
539,360,14,15,7,8,11,6,0,0,1.4972222222222222
11979,8000,9,10,11,10,11,10,11,8,1.497375
936,625,6,5,4,5,6,5,13,10,1.4976
2025,1352,15,13,7,8,15,13,9,7,1.4977810650887573
364,243,8,9,7,6,13,9,0,0,1.4979423868312758
6591,4400,9,8,13,15,13,11,13,10,1.4979545454545455
25920,17303,12,13,12,11,12,11,15,11,1.4980061261052997
1573,1050,11,10,11,15,13,7,0,0,1.4980952380952381
24167,16128,13,12,11,14,13,12,13,8,1.4984499007936507
1500,1001,15,13,10,11,10,7,0,0,1.4985014985014986
13365,8918,15,14,11,13,9,7,9,7,1.4986544068176721
16464,10985,14,13,12,13,14,13,7,5,1.4987710514337733
1715,1144,7,8,5,4,14,13,14,11,1.4991258741258742
6237,4160,9,8,11,13,7,8,9,5,1.4992788461538462
3600,2401,8,7,5,7,15,14,12,7,1.499375260308205
4536,3025,9,10,12,11,12,11,7,5,1.4995041322314049
6336,4225,12,13,12,13,11,10,8,5,1.4996449704142012
4900,3267,10,11,14,11,7,9,5,3,1.499846954392409
3,2,3,2,0,0,0,0,0,0,1.5
5324,3549,11,13,11,9,11,13,12,7,1.5001408847562694
9984,6655,13,11,8,11,12,11,8,5,1.5002253944402704
2048,1365,12,13,8,7,8,9,8,5,1.5003663003663004
3025,2016,5,6,5,4,11,14,11,6,1.5004960317460319
1040,693,8,9,13,11,10,7,0,0,1.5007215007215007
2574,1715,13,14,9,7,4,5,11,7,1.5008746355685132
21952,14625,14,15,14,15,14,13,8,5,1.500991452991453
32955,21952,13,14,13,14,15,14,13,8,1.5012299562682216
4459,2970,13,11,7,9,14,15,7,4,1.5013468013468014
23716,15795,14,15,11,9,11,13,14,9,1.5014878125989237
3003,2000,13,12,11,10,7,10,9,5,1.5015
4725,3146,15,13,9,11,5,4,14,11,1.5019071837253655
17303,11520,11,12,11,12,11,8,13,10,1.5019965277777778
3300,2197,15,13,11,13,12,13,5,3,1.5020482476103778
2187,1456,9,8,9,10,15,13,9,7,1.5020604395604396
9856,6561,8,9,11,9,8,9,14,9,1.5022100289590001
338,225,13,15,13,10,4,3,0,0,1.5022222222222221
625,416,5,6,5,4,10,13,15,8,1.5024038461538463
2000,1331,10,11,12,11,10,11,5,3,1.5026296018031555
20449,13608,11,12,11,9,13,14,13,9,1.5027189888301
810,539,15,14,12,11,9,7,0,0,1.50278293135436
4125,2744,15,14,11,14,15,14,5,3,1.5032798833819243
6860,4563,14,13,7,9,14,13,5,3,1.5033968880122726
1323,880,9,11,7,6,9,8,7,5,1.503409090909091
